Id,Prediction
7135,1
7136,0
7137,1
7138,1
7139,0
7140,1
7141,1
7142,0
7143,1
7144,0
7145,0
7146,0
7147,0
7148,1
7149,1
7150,0
7151,1
7152,1
7153,1
7154,0
7155,1
7156,0
7157,0
7158,0
7159,0
7160,1
7161,0
7162,0
7163,1
7164,0
7165,1
7166,0
7167,1
7168,0
7169,1
7170,0
7171,1
7172,1
7173,0
7174,1
7175,1
7176,0
7177,0
7178,0
7179,0
7180,1
7181,1
7182,0
7183,1
7184,0
7185,1
7186,1
7187,1
7188,0
7189,0
7190,0
7191,1
7192,1
7193,1
7194,0
7195,1
7196,0
7197,1
7198,1
7199,0
7200,0
7201,1
7202,0
7203,1
7204,0
7205,0
7206,0
7207,0
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7214,0
7215,1
7216,0
7217,0
7218,0
7219,1
7220,0
7221,0
7222,0
7223,0
7224,0
7225,1
7226,1
7227,0
7228,1
7229,1
7230,1
7231,0
7232,1
7233,1
7234,0
7235,1
7236,1
7237,0
7238,1
7239,0
7240,1
7241,0
7242,0
7243,0
7244,1
7245,1
7246,1
7247,1
7248,1
7249,1
7250,1
7251,0
7252,0
7253,1
7254,1
7255,0
7256,1
7257,1
7258,1
7259,1
7260,0
7261,1
7262,1
7263,1
7264,1
7265,0
7266,1
7267,0
7268,1
7269,0
7270,1
7271,1
7272,1
7273,0
7274,1
7275,0
7276,0
7277,1
7278,1
7279,0
7280,1
7281,1
7282,1
7283,1
7284,0
7285,0
7286,0
7287,1
7288,0
7289,0
7290,1
7291,1
7292,1
7293,0
7294,0
7295,1
7296,0
7297,1
7298,1
7299,0
7300,0
7301,1
7302,1
7303,1
7304,1
7305,1
7306,0
7307,1
7308,0
7309,1
7310,1
7311,1
7312,1
7313,0
7314,0
7315,0
7316,1
7317,0
7318,0
7319,0
7320,0
7321,0
7322,1
7323,1
7324,0
7325,1
7326,1
7327,1
7328,0
7329,1
7330,0
7331,1
7332,0
7333,0
7334,0
7335,1
7336,1
7337,1
7338,1
7339,0
7340,1
7341,1
7342,0
7343,0
7344,1
7345,0
7346,1
7347,1
7348,0
7349,1
7350,0
7351,0
7352,0
7353,1
7354,0
7355,1
7356,1
7357,0
7358,1
7359,1
7360,0
7361,0
7362,1
7363,1
7364,1
7365,0
7366,0
7367,0
7368,0
7369,1
7370,1
7371,0
7372,0
7373,0
7374,0
7375,0
7376,0
7377,1
7378,1
7379,0
7380,1
7381,1
7382,1
7383,1
7384,1
7385,1
7386,1
7387,0
7388,0
7389,0
7390,0
7391,1
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,0
7399,1
7400,0
7401,0
7402,0
7403,0
7404,1
7405,0
7406,1
7407,1
7408,0
7409,0
7410,1
7411,0
7412,1
7413,1
7414,0
7415,0
7416,0
7417,0
7418,1
7419,0
7420,1
7421,1
7422,0
7423,0
7424,1
7425,1
7426,1
7427,1
7428,1
7429,0
7430,1
7431,0
7432,0
7433,1
7434,1
7435,1
7436,0
7437,0
7438,0
7439,0
7440,1
7441,1
7442,1
7443,0
7444,0
7445,1
7446,0
7447,0
7448,0
7449,1
7450,1
7451,1
7452,0
7453,0
7454,0
7455,0
7456,0
7457,1
7458,1
7459,1
7460,1
7461,1
7462,1
7463,0
7464,0
7465,0
7466,1
7467,1
7468,0
7469,0
7470,1
7471,1
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,1
7479,1
7480,1
7481,1
7482,0
7483,0
7484,0
7485,0
7486,1
7487,1
7488,0
7489,1
7490,0
7491,1
7492,0
7493,1
7494,0
7495,1
7496,0
7497,0
7498,0
7499,0
7500,1
7501,0
7502,1
7503,0
7504,0
7505,0
7506,1
7507,0
7508,1
7509,0
7510,1
7511,0
7512,1
7513,1
7514,1
7515,1
7516,0
7517,0
7518,0
7519,0
7520,1
7521,1
7522,0
7523,1
7524,1
7525,0
7526,1
7527,0
7528,1
7529,0
7530,0
7531,1
7532,1
7533,1
7534,1
7535,0
7536,1
7537,0
7538,0
7539,1
7540,1
7541,1
7542,1
7543,0
7544,1
7545,1
7546,0
7547,1
7548,0
7549,0
7550,1
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,1
7563,0
7564,0
7565,1
7566,0
7567,0
7568,1
7569,0
7570,1
7571,0
7572,1
7573,1
7574,1
7575,1
7576,0
7577,0
7578,0
7579,0
7580,0
7581,0
7582,1
7583,1
7584,0
7585,0
7586,1
7587,0
7588,0
7589,1
7590,0
7591,0
7592,0
7593,1
7594,1
7595,0
7596,0
7597,1
7598,0
7599,1
7600,1
7601,1
7602,1
7603,0
7604,1
7605,1
7606,1
7607,0
7608,1
7609,1
7610,0
7611,1
7612,1
7613,1
7614,1
7615,0
7616,1
7617,0
7618,0
7619,0
7620,0
7621,0
7622,0
7623,1
7624,0
7625,1
7626,1
7627,0
7628,1
7629,0
7630,1
7631,0
7632,1
7633,0
7634,1
7635,0
7636,0
7637,1
7638,1
7639,1
7640,0
7641,0
7642,0
7643,1
7644,1
7645,0
7646,0
7647,0
7648,1
7649,0
7650,1
7651,1
7652,1
7653,1
7654,1
7655,1
7656,1
7657,0
7658,1
7659,0
7660,0
7661,1
7662,0
7663,1
7664,0
7665,1
7666,0
7667,0
7668,1
7669,0
7670,0
7671,0
7672,1
7673,0
7674,0
7675,0
7676,0
7677,0
7678,1
7679,1
7680,1
7681,1
7682,0
7683,1
7684,1
7685,1
7686,0
7687,0
7688,0
7689,0
7690,0
7691,0
7692,1
7693,0
7694,0
7695,0
7696,1
7697,1
7698,1
7699,1
7700,0
7701,0
7702,0
7703,1
7704,0
7705,0
7706,1
7707,0
7708,0
7709,1
7710,1
7711,0
7712,0
7713,1
7714,1
7715,0
7716,0
7717,0
7718,1
7719,1
7720,0
7721,1
7722,0
7723,1
7724,1
7725,1
7726,1
7727,0
7728,0
7729,1
7730,0
7731,1
7732,0
7733,1
7734,1
7735,0
7736,0
7737,1
7738,0
7739,0
7740,1
7741,1
7742,1
7743,1
7744,1
7745,0
7746,0
7747,0
7748,1
7749,1
7750,1
7751,0
7752,1
7753,1
7754,1
7755,1
7756,1
7757,0
7758,0
7759,1
7760,0
7761,0
7762,1
7763,0
7764,1
7765,1
7766,1
7767,1
7768,1
7769,0
7770,0
7771,0
7772,0
7773,1
7774,1
7775,1
7776,0
7777,1
7778,0
7779,0
7780,1
7781,0
7782,1
7783,0
7784,1
7785,1
7786,1
7787,1
7788,0
7789,0
7790,1
7791,1
7792,0
7793,0
7794,1
7795,0
7796,1
7797,1
7798,0
7799,1
7800,1
7801,1
7802,1
7803,1
7804,1
7805,0
7806,1
7807,1
7808,1
7809,1
7810,1
7811,1
7812,0
7813,0
7814,1
7815,0
7816,0
7817,1
7818,1
7819,1
7820,0
7821,0
7822,1
7823,1
7824,0
7825,1
7826,0
7827,0
7828,1
7829,1
7830,1
7831,1
7832,0
7833,1
7834,1
7835,1
7836,1
7837,0
7838,0
7839,0
7840,1
7841,1
7842,0
7843,1
7844,1
7845,0
7846,1
7847,1
7848,1
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7858,1
7859,0
7860,0
7861,1
7862,0
7863,0
7864,0
7865,1
7866,0
7867,0
7868,1
7869,1
7870,1
7871,0
7872,0
7873,0
7874,1
7875,1
7876,0
7877,0
7878,0
7879,0
7880,1
7881,0
7882,1
7883,0
7884,0
7885,1
7886,1
7887,0
7888,0
7889,0
7890,1
7891,1
7892,1
7893,1
7894,1
7895,0
7896,0
7897,0
7898,1
7899,1
7900,1
7901,1
7902,0
7903,1
7904,0
7905,0
7906,1
7907,0
7908,0
7909,0
7910,1
7911,1
7912,0
7913,1
7914,1
7915,0
7916,0
7917,1
7918,0
7919,0
7920,1
7921,0
7922,0
7923,1
7924,1
7925,0
7926,0
7927,1
7928,1
7929,0
7930,0
7931,1
7932,0
7933,0
7934,1
7935,1
7936,1
7937,0
7938,1
7939,1
7940,1
7941,1
7942,1
7943,1
7944,0
7945,1
7946,0
7947,1
7948,1
7949,1
7950,0
7951,1
7952,1
7953,1
7954,0
7955,0
7956,0
7957,0
7958,0
7959,0
7960,1
7961,0
7962,1
7963,1
7964,1
7965,0
7966,1
7967,1
7968,0
7969,0
7970,1
7971,0
7972,0
7973,1
7974,1
7975,1
7976,0
7977,0
7978,0
7979,1
7980,1
7981,0
7982,1
7983,1
7984,0
7985,1
7986,0
7987,0
7988,1
7989,0
7990,1
7991,0
7992,1
7993,1
7994,0
7995,1
7996,0
7997,1
7998,1
7999,0
8000,0
8001,1
8002,0
8003,0
8004,0
8005,0
8006,1
8007,1
8008,1
8009,0
8010,0
8011,0
8012,1
8013,1
8014,1
8015,1
8016,0
8017,1
8018,1
8019,1
8020,0
8021,1
8022,0
8023,0
8024,1
8025,1
8026,0
8027,1
8028,0
8029,0
8030,0
8031,0
8032,0
8033,1
8034,1
8035,1
8036,1
8037,0
8038,0
8039,1
8040,0
8041,0
8042,1
8043,1
8044,0
8045,0
8046,1
8047,0
8048,0
8049,0
8050,1
8051,0
8052,0
8053,0
8054,0
8055,0
8056,0
8057,0
8058,1
8059,1
8060,1
8061,1
8062,1
8063,0
8064,0
8065,1
8066,0
8067,0
8068,0
8069,1
8070,0
8071,0
8072,1
8073,0
8074,1
8075,1
8076,0
8077,1
8078,0
8079,0
8080,1
8081,0
8082,1
8083,1
8084,1
8085,0
8086,1
8087,1
8088,0
8089,1
8090,0
8091,0
8092,1
8093,1
8094,0
8095,0
8096,1
8097,1
8098,1
8099,1
8100,0
8101,0
8102,1
8103,1
8104,0
8105,1
8106,0
8107,0
8108,0
8109,1
8110,0
8111,1
8112,0
8113,1
8114,1
8115,1
8116,1
8117,0
8118,1
8119,1
8120,1
8121,1
8122,0
8123,1
8124,0
8125,0
8126,0
8127,1
8128,0
8129,0
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,1
8137,1
8138,0
8139,1
8140,1
8141,0
8142,0
8143,1
8144,0
8145,0
8146,0
8147,1
8148,0
8149,1
8150,1
8151,1
8152,0
8153,1
8154,1
8155,0
8156,0
8157,1
8158,1
8159,0
8160,0
8161,0
8162,1
8163,0
8164,0
8165,0
8166,1
8167,1
8168,1
8169,1
8170,0
8171,0
8172,1
8173,0
8174,1
8175,0
8176,0
8177,0
8178,1
8179,0
8180,0
8181,1
8182,1
8183,1
8184,0
8185,1
8186,0
8187,1
8188,1
8189,0
8190,0
8191,0
8192,1
8193,0
8194,1
8195,1
8196,1
8197,1
8198,0
8199,1
8200,1
8201,1
8202,1
8203,0
8204,0
8205,0
8206,1
8207,1
8208,0
8209,1
8210,1
8211,0
8212,0
8213,1
8214,1
8215,1
8216,1
8217,1
8218,1
8219,1
8220,1
8221,0
8222,0
8223,0
8224,0
8225,1
8226,0
8227,1
8228,0
8229,1
8230,1
8231,1
8232,1
8233,1
8234,1
8235,0
8236,1
8237,1
8238,0
8239,0
8240,0
8241,0
8242,0
8243,1
8244,1
8245,1
8246,0
8247,0
8248,0
8249,1
8250,1
8251,1
8252,0
8253,0
8254,0
8255,0
8256,1
8257,1
8258,0
8259,0
8260,0
8261,0
8262,0
8263,1
8264,0
8265,1
8266,1
8267,0
8268,0
8269,1
8270,0
8271,1
8272,1
8273,0
8274,0
8275,1
8276,0
8277,0
8278,0
8279,1
8280,0
8281,1
8282,0
8283,0
8284,1
8285,1
8286,0
8287,0
8288,1
8289,1
8290,0
8291,0
8292,0
8293,1
8294,0
8295,1
8296,0
8297,0
8298,1
8299,0
8300,0
8301,1
8302,0
8303,0
8304,0
8305,0
8306,1
8307,1
8308,0
8309,1
8310,0
8311,0
8312,0
8313,1
8314,1
8315,0
8316,1
8317,1
8318,1
8319,0
8320,1
8321,1
8322,1
8323,1
8324,1
8325,1
8326,0
8327,0
8328,0
8329,1
8330,0
8331,0
8332,0
8333,0
8334,1
8335,1
8336,1
8337,0
8338,1
8339,1
8340,0
8341,0
8342,1
8343,1
8344,1
8345,1
8346,0
8347,0
8348,1
8349,0
8350,1
8351,0
8352,1
8353,0
8354,1
8355,1
8356,1
8357,0
8358,1
8359,1
8360,1
8361,0
8362,0
8363,1
8364,0
8365,1
8366,0
8367,0
8368,1
8369,1
8370,1
8371,0
8372,1
8373,1
8374,0
8375,1
8376,0
8377,1
8378,0
8379,1
8380,1
8381,1
8382,1
8383,1
8384,1
8385,0
8386,1
8387,1
8388,0
8389,1
8390,0
8391,0
8392,0
8393,0
8394,1
8395,1
8396,0
8397,1
8398,0
8399,0
8400,1
8401,1
8402,0
8403,1
8404,1
8405,1
8406,0
8407,0
8408,0
8409,1
8410,1
8411,0
8412,0
8413,0
8414,1
8415,1
8416,1
8417,1
8418,0
8419,0
8420,1
8421,0
8422,0
8423,1
8424,1
8425,0
8426,0
8427,0
8428,0
8429,1
8430,1
8431,1
8432,0
8433,1
8434,0
8435,1
8436,1
8437,1
8438,0
8439,1
8440,0
8441,1
8442,1
8443,0
8444,0
8445,1
8446,1
8447,1
8448,0
8449,1
8450,1
8451,0
8452,0
8453,0
8454,0
8455,1
8456,0
8457,1
8458,0
8459,0
8460,1
8461,0
8462,0
8463,1
8464,0
8465,0
8466,1
8467,1
8468,1
8469,1
8470,0
8471,1
8472,1
8473,1
8474,0
8475,0
8476,1
8477,1
8478,1
8479,1
8480,0
8481,1
8482,0
8483,1
8484,0
8485,0
8486,0
8487,0
8488,1
8489,0
8490,1
8491,1
8492,0
8493,0
8494,0
8495,1
8496,1
8497,0
8498,1
8499,0
8500,1
8501,1
8502,0
8503,0
8504,0
8505,0
8506,0
8507,1
8508,0
8509,0
8510,1
8511,0
8512,1
8513,1
8514,0
8515,0
8516,0
8517,0
8518,1
8519,1
8520,1
8521,1
8522,0
8523,1
8524,1
8525,1
8526,1
8527,1
8528,0
8529,0
8530,0
8531,1
8532,1
8533,0
8534,1
8535,0
8536,1
8537,0
8538,0
8539,0
8540,1
8541,0
8542,1
8543,1
8544,0
8545,0
8546,1
8547,0
8548,1
8549,1
8550,1
8551,0
8552,1
8553,0
8554,0
8555,0
8556,1
8557,1
8558,0
8559,0
8560,1
8561,1
8562,0
8563,1
8564,0
8565,1
8566,1
8567,1
8568,1
8569,1
8570,0
8571,0
8572,0
8573,1
8574,0
8575,0
8576,0
8577,1
8578,0
8579,1
8580,1
8581,0
8582,1
8583,1
8584,1
8585,1
8586,1
8587,1
8588,0
8589,1
8590,0
8591,0
8592,0
8593,0
8594,1
8595,0
8596,1
8597,1
8598,1
8599,1
8600,0
8601,0
8602,0
8603,1
8604,0
8605,1
8606,0
8607,0
8608,1
8609,1
8610,0
8611,0
8612,0
8613,0
8614,0
8615,1
8616,0
8617,0
8618,0
8619,1
8620,0
8621,1
8622,1
8623,1
8624,0
8625,1
8626,1
8627,0
8628,1
8629,1
8630,0
8631,0
8632,1
8633,0
8634,1
8635,1
8636,1
8637,0
8638,0
8639,1
8640,0
8641,0
8642,0
8643,0
8644,0
8645,1
8646,1
8647,0
8648,1
8649,1
8650,1
8651,0
8652,1
8653,1
8654,1
8655,0
8656,0
8657,1
8658,0
8659,1
8660,0
8661,0
8662,0
8663,0
8664,1
8665,0
8666,0
8667,1
8668,1
8669,1
8670,1
8671,1
8672,0
8673,1
8674,1
8675,1
8676,1
8677,1
8678,0
8679,0
8680,1
8681,1
8682,1
8683,0
8684,1
8685,1
8686,0
8687,1
8688,0
8689,0
8690,0
8691,0
8692,1
8693,0
8694,1
8695,1
8696,1
8697,1
8698,1
8699,0
8700,1
8701,1
8702,1
8703,0
8704,0
8705,1
8706,0
8707,1
8708,0
8709,0
8710,1
8711,1
8712,1
8713,0
8714,1
8715,0
8716,0
8717,0
8718,1
8719,1
8720,1
8721,1
8722,1
8723,0
8724,1
8725,1
8726,1
8727,0
8728,0
8729,1
8730,0
8731,1
8732,0
8733,0
8734,0
8735,1
8736,0
8737,0
8738,1
8739,1
8740,1
8741,1
8742,0
8743,0
8744,1
8745,1
8746,0
8747,0
8748,1
8749,0
8750,0
8751,1
8752,1
8753,0
8754,1
8755,0
8756,0
8757,0
8758,0
8759,0
8760,0
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,1
8768,0
8769,0
8770,1
8771,1
8772,1
8773,0
8774,1
8775,0
8776,1
8777,0
8778,0
8779,0
8780,1
8781,0
8782,1
8783,0
8784,0
8785,0
8786,0
8787,1
8788,0
8789,0
8790,1
8791,0
8792,0
8793,0
8794,1
8795,0
8796,1
8797,0
8798,0
8799,1
8800,0
8801,0
8802,0
8803,1
8804,1
8805,0
8806,1
8807,0
8808,0
8809,0
8810,1
8811,0
8812,1
8813,0
8814,0
8815,0
8816,0
8817,1
8818,1
8819,1
8820,0
8821,1
8822,1
8823,0
8824,1
8825,0
8826,1
8827,0
8828,1
8829,0
8830,0
8831,0
8832,0
8833,0
8834,1
8835,0
8836,0
8837,1
8838,0
8839,0
8840,0
8841,1
8842,0
8843,1
8844,0
8845,0
8846,1
8847,1
8848,1
8849,0
8850,0
8851,1
8852,1
8853,0
8854,1
8855,0
8856,1
8857,0
8858,0
8859,0
8860,1
8861,1
8862,1
8863,0
8864,1
8865,0
8866,1
8867,0
8868,0
8869,1
8870,0
8871,0
8872,0
8873,0
8874,1
8875,0
8876,0
8877,0
8878,0
8879,0
8880,1
8881,0
8882,0
8883,0
8884,0
8885,0
8886,1
8887,0
8888,0
8889,1
8890,1
8891,1
8892,0
8893,0
8894,1
8895,0
8896,0
8897,1
8898,0
8899,1
8900,0
8901,0
8902,1
8903,1
8904,1
8905,0
8906,0
8907,0
8908,1
8909,0
8910,1
8911,0
8912,1
8913,1
8914,1
8915,1
8916,1
8917,1
8918,1
8919,0
8920,1
8921,1
8922,1
8923,1
8924,0
8925,1
8926,0
8927,1
8928,0
8929,0
8930,1
8931,1
8932,1
8933,1
8934,1
8935,1
8936,1
8937,0
8938,1
8939,0
8940,0
8941,1
8942,0
8943,0
8944,1
8945,0
8946,0
8947,1
8948,0
8949,1
8950,1
8951,1
8952,1
8953,0
8954,1
8955,0
8956,0
8957,1
8958,1
8959,1
8960,1
8961,1
8962,0
8963,0
8964,1
8965,0
8966,1
8967,0
8968,1
8969,0
8970,0
8971,1
8972,0
8973,1
8974,1
8975,1
8976,1
8977,0
8978,0
8979,1
8980,1
8981,1
8982,1
8983,1
8984,0
8985,0
8986,1
8987,0
8988,1
8989,0
8990,1
8991,0
8992,0
8993,1
8994,0
8995,0
8996,0
8997,1
8998,1
8999,1
9000,0
9001,1
9002,0
9003,1
9004,0
9005,1
9006,0
9007,0
9008,0
9009,0
9010,1
9011,1
9012,1
9013,1
9014,0
9015,1
9016,1
9017,0
9018,0
9019,0
9020,0
9021,1
9022,1
9023,0
9024,0
9025,1
9026,1
9027,0
9028,1
9029,1
9030,0
9031,1
9032,0
9033,0
9034,1
9035,0
9036,0
9037,0
9038,0
9039,0
9040,1
9041,1
9042,0
9043,1
9044,0
9045,0
9046,1
9047,0
9048,1
9049,1
9050,1
9051,1
9052,1
9053,1
9054,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,1
9061,0
9062,0
9063,1
9064,1
9065,0
9066,0
9067,1
9068,0
9069,1
9070,1
9071,1
9072,1
9073,0
9074,1
9075,1
9076,0
9077,0
9078,0
9079,1
9080,0
9081,0
9082,1
9083,0
9084,1
9085,1
9086,0
9087,0
9088,0
9089,1
9090,0
9091,0
9092,1
9093,0
9094,1
9095,0
9096,1
9097,1
9098,0
9099,0
9100,1
9101,0
9102,0
9103,0
9104,0
9105,1
9106,1
9107,1
9108,0
9109,0
9110,0
9111,1
9112,0
9113,1
9114,0
9115,0
9116,1
9117,1
9118,1
9119,0
9120,0
9121,0
9122,1
9123,0
9124,0
9125,1
9126,1
9127,0
9128,1
9129,1
9130,0
9131,0
9132,1
9133,0
9134,0
9135,0
9136,1
9137,0
9138,1
9139,1
9140,0
9141,0
9142,1
9143,0
9144,1
9145,1
9146,0
9147,1
9148,0
9149,1
9150,0
9151,1
9152,1
9153,1
9154,1
9155,0
9156,1
9157,1
9158,1
9159,0
9160,1
9161,1
9162,0
9163,0
9164,0
9165,1
9166,1
9167,1
9168,1
9169,1
9170,0
9171,0
9172,0
9173,1
9174,0
9175,1
9176,0
9177,1
9178,1
9179,1
9180,1
9181,0
9182,1
9183,1
9184,1
9185,0
9186,1
9187,0
9188,0
9189,1
9190,0
9191,1
9192,0
9193,1
9194,1
9195,0
9196,1
9197,0
9198,0
9199,1
9200,0
9201,1
9202,0
9203,0
9204,1
9205,0
9206,0
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,1
9214,1
9215,0
9216,0
9217,0
9218,1
9219,0
9220,1
9221,1
9222,0
9223,1
9224,0
9225,1
9226,0
9227,1
9228,0
9229,1
9230,0
9231,1
9232,1
9233,0
9234,0
9235,0
9236,0
9237,0
9238,1
9239,1
9240,0
9241,0
9242,0
9243,0
9244,1
9245,1
9246,1
9247,0
9248,1
9249,0
9250,0
9251,1
9252,0
9253,0
9254,0
9255,1
9256,1
9257,0
9258,1
9259,1
9260,1
9261,1
9262,1
9263,1
9264,0
9265,1
9266,1
9267,0
9268,0
9269,1
9270,0
9271,0
9272,1
9273,1
9274,1
9275,1
9276,0
9277,0
9278,0
9279,0
9280,0
9281,0
9282,1
9283,1
9284,0
9285,1
9286,1
9287,0
9288,0
9289,1
9290,1
9291,0
9292,1
9293,0
9294,0
9295,1
9296,0
9297,0
9298,0
9299,1
9300,0
9301,0
9302,0
9303,0
9304,0
9305,0
9306,0
9307,0
9308,0
9309,1
9310,1
9311,1
9312,1
9313,0
9314,0
9315,0
9316,0
9317,1
9318,1
9319,1
9320,1
9321,1
9322,0
9323,0
9324,1
9325,0
9326,0
9327,0
9328,0
9329,0
9330,1
9331,1
9332,0
9333,0
9334,0
9335,0
9336,0
9337,0
9338,1
9339,0
9340,1
9341,0
9342,1
9343,0
9344,1
9345,1
9346,0
9347,1
9348,1
9349,0
9350,1
9351,1
9352,0
9353,1
9354,1
9355,1
9356,0
9357,1
9358,1
9359,0
9360,0
9361,1
9362,1
9363,1
9364,0
9365,0
9366,1
9367,1
9368,0
9369,1
9370,0
9371,1
9372,0
9373,0
9374,1
9375,1
9376,1
9377,0
9378,0
9379,0
9380,1
9381,1
9382,0
9383,0
9384,0
9385,0
9386,1
9387,0
9388,0
9389,1
9390,1
9391,1
9392,0
9393,1
9394,1
9395,1
9396,1
9397,1
9398,1
9399,0
9400,0
9401,0
9402,0
9403,0
9404,1
9405,0
9406,0
9407,0
9408,1
9409,1
9410,1
9411,0
9412,0
9413,0
9414,1
9415,0
9416,1
9417,1
9418,0
9419,0
9420,0
9421,0
9422,0
9423,0
9424,1
9425,1
9426,1
9427,1
9428,0
9429,1
9430,0
9431,0
9432,0
9433,1
9434,1
9435,1
9436,0
9437,0
9438,0
9439,0
9440,0
9441,1
9442,0
9443,0
9444,0
9445,1
9446,1
9447,0
9448,0
9449,1
9450,1
9451,0
9452,0
9453,1
9454,0
9455,1
9456,0
9457,1
9458,0
9459,1
9460,1
9461,0
9462,1
9463,1
9464,0
9465,1
9466,1
9467,0
9468,0
9469,1
9470,0
9471,1
9472,0
9473,0
9474,1
9475,1
9476,0
9477,0
9478,1
9479,0
9480,0
9481,1
9482,1
9483,1
9484,0
9485,1
9486,1
9487,0
9488,0
9489,1
9490,0
9491,1
9492,0
9493,1
9494,1
9495,0
9496,0
9497,1
9498,1
9499,1
9500,1
9501,1
9502,0
9503,1
9504,0
9505,0
9506,1
9507,1
9508,0
9509,1
9510,1
9511,1
9512,1
9513,0
9514,1
9515,0
9516,0
9517,1
9518,1
9519,1
9520,0
9521,0
9522,1
9523,0
9524,1
9525,1
9526,0
9527,0
9528,1
9529,1
9530,0
9531,1
9532,0
9533,1
9534,0
9535,0
9536,1
9537,0
9538,0
9539,0
9540,1
9541,0
9542,0
9543,1
9544,1
9545,1
9546,0
9547,0
9548,0
9549,1
9550,1
9551,0
9552,0
9553,0
9554,1
9555,1
9556,1
9557,0
9558,0
9559,0
9560,0
9561,0
9562,1
9563,0
9564,0
9565,0
9566,1
9567,0
9568,0
9569,0
9570,0
9571,0
9572,0
9573,1
9574,1
9575,0
9576,1
9577,0
9578,1
9579,1
9580,0
9581,0
9582,1
9583,0
9584,1
9585,0
9586,1
9587,0
9588,0
9589,0
9590,1
9591,1
9592,0
9593,0
9594,0
9595,1
9596,1
9597,0
9598,1
9599,0
9600,0
9601,0
9602,0
9603,0
9604,1
9605,1
9606,0
9607,1
9608,1
9609,0
9610,0
9611,0
9612,1
9613,1
9614,1
9615,0
9616,1
9617,0
9618,0
9619,1
9620,0
9621,0
9622,0
9623,1
9624,0
9625,1
9626,1
9627,1
9628,0
9629,1
9630,0
9631,0
9632,0
9633,1
9634,0
9635,1
9636,1
9637,1
9638,1
9639,1
9640,1
9641,0
9642,1
9643,1
9644,0
9645,1
9646,0
9647,1
9648,1
9649,0
9650,0
9651,0
9652,0
9653,0
9654,1
9655,1
9656,1
9657,1
9658,1
9659,1
9660,1
9661,1
9662,0
9663,1
9664,1
9665,1
9666,1
9667,1
9668,0
9669,0
9670,0
9671,1
9672,0
9673,1
9674,1
9675,1
9676,1
9677,1
9678,1
9679,1
9680,1
9681,0
9682,1
9683,1
9684,1
9685,0
9686,1
9687,1
9688,0
9689,1
9690,0
9691,1
9692,0
9693,0
9694,0
9695,0
9696,1
9697,0
9698,1
9699,0
9700,1
9701,0
9702,0
9703,1
9704,0
9705,1
9706,1
9707,0
9708,0
9709,1
9710,0
9711,0
9712,1
9713,1
9714,1
9715,0
9716,0
9717,0
9718,0
9719,1
9720,0
9721,0
9722,1
9723,1
9724,1
9725,0
9726,1
9727,1
9728,0
9729,0
9730,0
9731,1
9732,0
9733,0
9734,0
9735,0
9736,1
9737,0
9738,1
9739,1
9740,0
9741,0
9742,1
9743,1
9744,0
9745,0
9746,0
9747,1
9748,0
9749,0
9750,1
9751,0
9752,0
9753,0
9754,1
9755,0
9756,1
9757,0
9758,0
9759,0
9760,1
9761,0
9762,1
9763,0
9764,0
9765,1
9766,0
9767,0
9768,1
9769,1
9770,0
9771,0
9772,0
9773,1
9774,0
9775,0
9776,1
9777,0
9778,0
9779,1
9780,1
9781,1
9782,0
9783,1
9784,0
9785,1
9786,0
9787,0
9788,0
9789,1
9790,1
9791,1
9792,0
9793,1
9794,1
9795,0
9796,0
9797,1
9798,1
9799,0
9800,1
9801,0
9802,0
9803,0
9804,1
9805,0
9806,1
9807,1
9808,1
9809,0
9810,0
9811,1
9812,0
9813,0
9814,1
9815,0
9816,1
9817,1
9818,1
9819,0
9820,0
9821,1
9822,0
9823,0
9824,1
9825,1
9826,0
9827,0
9828,0
9829,0
9830,1
9831,0
9832,1
9833,0
9834,1
9835,1
9836,1
9837,1
9838,0
9839,1
9840,1
9841,1
9842,0
9843,0
9844,0
9845,1
9846,1
9847,1
9848,1
9849,0
9850,1
9851,0
9852,1
9853,1
9854,1
9855,1
9856,1
9857,1
9858,1
9859,1
9860,0
9861,1
9862,0
9863,1
9864,0
9865,0
9866,0
9867,1
9868,0
9869,1
9870,0
9871,1
9872,1
9873,0
9874,0
9875,0
9876,1
9877,0
9878,0
9879,0
9880,1
9881,1
9882,1
9883,0
9884,1
9885,0
9886,1
9887,0
9888,0
9889,0
9890,1
9891,1
9892,1
9893,0
9894,1
9895,1
9896,1
9897,1
9898,1
9899,0
9900,1
9901,0
9902,1
9903,0
9904,0
9905,1
9906,1
9907,0
9908,0
9909,0
9910,1
9911,0
9912,0
9913,1
9914,1
9915,0
9916,0
9917,1
9918,1
9919,1
9920,0
9921,0
9922,1
9923,1
9924,0
9925,1
9926,1
9927,0
9928,0
9929,1
9930,1
9931,1
9932,0
